,week,player_name,playerTeam,proj_passingAttempts,proj_passingCompletions,proj_passingYards,proj_passingTouchdowns,proj_passingInterceptions,proj_rushingAttempts,proj_rushingYards,proj_rushingTouchdowns,proj_receivingReceptions,proj_receivingYards,proj_receivingTouchdowns,proj_lostFumbles,proj_defensiveSacks,proj_defensiveInterceptions,proj_defensiveFumbles,proj_defensiveTouchdowns,proj_defensiveSafeties,proj_defensivePointsAllowed,proj_defensiveYardsAllowed,STD_FantasyPoints,TimeStamp
246,6,Baker Mayfield,TB,33.0,22.6,241.1,2.0,0.7,4.4,22.9,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,2026-08-03 11:29:16
247,6,Jordan Love,GB,30.5,20.3,244.3,2.0,0.6,3.6,14.2,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2026-08-03 11:29:16
248,6,Drake Maye,NE,30.8,21.4,230.2,1.5,0.6,5.8,31.9,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,2026-08-03 11:29:16
249,6,Bo Nix,DEN,33.7,21.8,222.3,1.7,0.7,5.4,23.7,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,2026-08-03 11:29:16
250,6,Jonathan Taylor,IND,0.0,0.0,0.0,0.0,0.0,21.2,98.6,1.0,2.7,20.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,2026-08-03 11:29:16
251,6,Christian McCaffrey,SF,0.0,0.0,0.0,0.0,0.0,16.0,66.0,0.4,6.2,53.7,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,2026-08-03 11:29:16
252,6,Josh Jacobs,GB,0.0,0.0,0.0,0.0,0.0,20.1,81.4,0.9,2.4,21.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2026-08-03 11:29:16
253,6,Bijan Robinson,ATL,0.0,0.0,0.0,0.0,0.0,15.5,77.6,0.5,4.3,38.5,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,2026-08-03 11:29:16
254,6,James Cook III,BUF,0.0,0.0,0.0,0.0,0.0,17.4,83.3,0.7,2.4,19.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,2026-08-03 11:29:16
255,6,Saquon Barkley,PHI,0.0,0.0,0.0,0.0,0.0,16.9,87.2,0.6,2.6,18.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,2026-08-03 11:29:16
256,6,De'Von Achane,MIA,0.0,0.0,0.0,0.0,0.0,14.1,69.0,0.4,4.9,33.8,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,2026-08-03 11:29:16
257,6,Jahmyr Gibbs,DET,0.0,0.0,0.0,0.0,0.0,13.4,69.0,0.7,3.5,26.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2026-08-03 11:29:16
258,6,Kyren Williams,LAR,0.0,0.0,0.0,0.0,0.0,17.4,75.6,0.7,2.4,17.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2026-08-03 11:29:16
259,6,Javonte Williams,DAL,0.0,0.0,0.0,0.0,0.0,18.1,79.0,0.6,2.7,16.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,2026-08-03 11:29:16
260,6,Puka Nacua,LAR,0.0,0.0,0.0,0.0,0.0,1.2,5.9,0.0,8.1,100.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,2026-08-03 11:29:17
261,6,Emeka Egbuka,TB,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,5.7,79.5,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2026-08-03 11:29:17
262,6,Amon-Ra St. Brown,DET,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,6.8,78.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,2026-08-03 11:29:17
263,6,Jaxon Smith-Njigba,SEA,0.0,0.0,0.0,0.0,0.0,0.3,1.6,0.0,6.5,87.9,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,2026-08-03 11:29:17
264,6,George Pickens,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,5.1,77.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,2026-08-03 11:29:17
265,6,Deebo Samuel Sr.,SF,0.0,0.0,0.0,0.0,0.0,1.5,9.2,0.1,5.0,62.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,2026-08-03 11:29:17
266,6,Davante Adams,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,69.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,2026-08-03 11:29:17
267,6,Ja'Marr Chase,CIN,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0,6.0,71.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,2026-08-03 11:29:17
268,6,Rome Odunze,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,4.6,67.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,2026-08-03 11:29:17
269,6,Jaylen Waddle,DEN,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,5.6,72.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,2026-08-03 11:29:17
270,6,Trey McBride,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,62.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2026-08-03 11:29:17
271,6,Tucker Kraft,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,53.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2026-08-03 11:29:17
272,6,Tyler Warren,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,53.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2026-08-03 11:29:17
273,6,Jake Ferguson,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,50.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2026-08-03 11:29:17
274,6,Travis Kelce,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,48.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,2026-08-03 11:29:17
275,6,Sam LaPorta,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,46.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,2026-08-03 11:29:17
276,6,Hunter Henry,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,44.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2026-08-03 11:29:17
277,6,Kyle Pitts Sr.,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,47.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,2026-08-03 11:29:17
278,6,Dallas Goedert,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,39.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,2026-08-03 11:29:17
279,6,David Njoku,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,41.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,2026-08-03 11:29:17
280,6,Brandon Aubrey,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,2026-08-03 11:29:17
281,6,Cameron Dicker,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,2026-08-03 11:29:17
282,6,Wil Lutz,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,2026-08-03 11:29:17
283,6,Chase McLaughlin,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,2026-08-03 11:29:17
284,6,Matt Gay,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2026-08-03 11:29:17
285,6,Harrison Butker,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2026-08-03 11:29:17
286,6,Jake Bates,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2026-08-03 11:29:17
287,6,Daniel Carlson,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2026-08-03 11:29:17
288,6,Jake Elliott,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2026-08-03 11:29:17
289,6,Eddy Pineiro,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2026-08-03 11:29:17
290,6,Broncos D/ST,Broncos D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.7,0.7,0.2,0.0,17.5,302.2,8.6,2026-08-03 11:29:34
291,6,Steelers D/ST,Steelers D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.9,0.6,0.2,0.1,17.1,319.2,8.5,2026-08-03 11:29:34
292,6,Packers D/ST,Packers D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.0,0.6,0.2,0.0,16.4,270.9,8.2,2026-08-03 11:29:34
293,6,Eagles D/ST,Eagles D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.8,0.6,0.2,0.0,16.1,303.7,7.6,2026-08-03 11:29:34
294,6,Raiders D/ST,Raiders D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7,0.6,0.2,0.0,17.9,280.1,7.5,2026-08-03 11:29:34
295,6,Colts D/ST,Colts D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.7,0.5,0.1,0.0,18.9,306.9,7.2,2026-08-03 11:29:34
296,6,Rams D/ST,Rams D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.8,0.6,0.1,0.0,19.0,310.8,6.8,2026-08-03 11:29:34
297,6,Commanders D/ST,Commanders D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.6,0.5,0.2,0.0,22.3,332.6,6.6,2026-08-03 11:29:34
298,6,Patriots D/ST,Patriots D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.7,0.5,0.2,0.0,19.6,308.7,6.6,2026-08-03 11:29:34
299,6,Saints D/ST,Saints D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7,0.6,0.1,0.0,22.8,325.9,6.5,2026-08-03 11:29:34
300,7,Jayden Daniels,WAS,31.4,21.2,234.2,1.8,0.5,8.7,47.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,2026-08-03 11:29:35
301,7,Patrick Mahomes,KC,34.7,23.5,244.4,1.9,0.5,5.3,29.5,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,2026-08-03 11:29:35
302,7,Dak Prescott,DAL,37.4,25.8,279.4,2.2,0.6,2.3,9.9,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,2026-08-03 11:29:35
303,7,Drake Maye,NE,30.7,21.9,236.9,1.6,0.6,5.9,31.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,2026-08-03 11:29:35
304,7,Jalen Hurts,PHI,29.3,19.9,209.0,1.2,0.4,8.0,34.4,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,2026-08-03 11:29:35
305,7,Baker Mayfield,TB,32.8,22.1,260.2,1.9,0.7,4.3,20.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,2026-08-03 11:29:35
306,7,Justin Herbert,LAC,34.5,23.4,254.2,1.7,0.6,4.3,21.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,2026-08-03 11:29:35
307,7,Caleb Williams,CHI,31.3,19.9,226.2,1.6,0.5,5.2,27.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,2026-08-03 11:29:35
308,7,Jared Goff,DET,32.9,24.3,265.0,2.0,0.5,2.0,4.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,2026-08-03 11:29:35
309,7,Jordan Love,GB,31.3,20.7,245.4,1.7,0.6,3.9,17.5,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,2026-08-03 11:29:35
310,7,Jonathan Taylor,IND,0.0,0.0,0.0,0.0,0.0,19.6,99.6,0.9,2.9,19.9,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2026-08-03 11:29:35
311,7,Christian McCaffrey,SF,0.0,0.0,0.0,0.0,0.0,16.7,70.9,0.5,5.7,48.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,2026-08-03 11:29:35
312,7,Bijan Robinson,ATL,0.0,0.0,0.0,0.0,0.0,16.1,81.5,0.6,4.3,40.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,2026-08-03 11:29:35
313,7,Josh Jacobs,GB,0.0,0.0,0.0,0.0,0.0,18.2,74.7,0.8,2.7,24.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,2026-08-03 11:29:35
314,7,De'Von Achane,MIA,0.0,0.0,0.0,0.0,0.0,16.5,75.0,0.5,4.2,29.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,2026-08-03 11:29:35
315,7,Jahmyr Gibbs,DET,0.0,0.0,0.0,0.0,0.0,13.8,66.2,0.7,3.5,25.8,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2026-08-03 11:29:35
316,7,Quinshon Judkins,CLE,0.0,0.0,0.0,0.0,0.0,19.4,91.0,0.6,2.0,14.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,2026-08-03 11:29:35
317,7,Kyren Williams,LAR,0.0,0.0,0.0,0.0,0.0,16.9,74.6,0.6,2.9,20.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,2026-08-03 11:29:35
318,7,Javonte Williams,DAL,0.0,0.0,0.0,0.0,0.0,17.0,73.2,0.6,2.9,17.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,2026-08-03 11:29:35
319,7,Saquon Barkley,PHI,0.0,0.0,0.0,0.0,0.0,15.8,76.4,0.5,2.5,17.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,2026-08-03 11:29:35
320,7,Jaxon Smith-Njigba,SEA,0.0,0.0,0.0,0.0,0.0,0.3,1.4,0.0,6.6,95.9,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,2026-08-03 11:29:35
321,7,Amon-Ra St. Brown,DET,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,7.3,82.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,2026-08-03 11:29:35
322,7,CeeDee Lamb,DAL,0.0,0.0,0.0,0.0,0.0,0.3,1.9,0.0,6.7,86.4,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,2026-08-03 11:29:35
323,7,Davante Adams,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,82.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,2026-08-03 11:29:35
324,7,Ja'Marr Chase,CIN,0.0,0.0,0.0,0.0,0.0,0.2,1.1,0.0,6.3,77.2,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,2026-08-03 11:29:35
325,7,George Pickens,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,4.6,72.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,2026-08-03 11:29:35
326,7,DK Metcalf,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,70.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,2026-08-03 11:29:35
327,7,Justin Jefferson,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.9,80.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2026-08-03 11:29:35
328,7,Mike Evans,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,69.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,2026-08-03 11:29:35
329,7,Drake London,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6.1,77.2,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,2026-08-03 11:29:35
330,7,Trey McBride,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,61.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,2026-08-03 11:29:35
331,7,George Kittle,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,58.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,2026-08-03 11:29:35
332,7,Tyler Warren,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,56.7,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,2026-08-03 11:29:35
333,7,Sam LaPorta,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,50.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2026-08-03 11:29:35
334,7,Tucker Kraft,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,51.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2026-08-03 11:29:35
335,7,Jake Ferguson,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,48.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,2026-08-03 11:29:35
336,7,Hunter Henry,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,43.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,2026-08-03 11:29:35
337,7,Travis Kelce,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,45.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2026-08-03 11:29:35
338,7,Dallas Goedert,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,43.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,2026-08-03 11:29:35
339,7,Harold Fannin Jr.,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,41.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,2026-08-03 11:29:35
340,7,Brandon Aubrey,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,2026-08-03 11:29:35
341,7,Jake Bates,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2026-08-03 11:29:35
342,7,Harrison Butker,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,2026-08-03 11:29:35
343,7,Cameron Dicker,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,2026-08-03 11:29:35
344,7,Wil Lutz,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,2026-08-03 11:29:35
345,7,Chris Boswell,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,2026-08-03 11:29:35
346,7,Matt Gay,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2026-08-03 11:29:35
347,7,Eddy Pineiro,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,2026-08-03 11:29:35
348,7,Chase McLaughlin,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2026-08-03 11:29:35
349,7,Nick Folk,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,2026-08-03 11:29:35
350,7,Broncos D/ST,Broncos D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.7,0.6,0.2,0.0,16.5,283.6,8.5,2026-08-03 11:29:35
351,7,Chiefs D/ST,Chiefs D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.0,0.5,0.2,0.0,16.5,312.2,8.5,2026-08-03 11:29:35
352,7,Steelers D/ST,Steelers D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.9,0.7,0.2,0.0,19.3,286.5,8.2,2026-08-03 11:29:35
353,7,Patriots D/ST,Patriots D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.7,0.6,0.2,0.0,16.9,286.6,8.0,2026-08-03 11:29:35
354,7,Eagles D/ST,Eagles D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.0,0.7,0.2,0.0,21.0,318.7,8.0,2026-08-03 11:29:35
355,7,Dolphins D/ST,Dolphins D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.6,0.6,0.2,0.0,19.5,328.1,7.1,2026-08-03 11:29:35
356,7,Browns D/ST,Browns D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.8,0.5,0.2,0.0,19.7,298.3,6.9,2026-08-03 11:29:35
357,7,Seahawks D/ST,Seahawks D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.7,0.4,0.2,0.1,20.0,315.4,6.6,2026-08-03 11:29:35
358,7,Chicago Bears,Chicago Bears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.7,0.5,0.2,0.0,19.1,334.9,6.6,2026-08-03 11:29:35
359,7,Falcons D/ST,Falcons D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.9,0.6,0.1,0.0,23.0,338.6,6.6,2026-08-03 11:29:35
360,8,Patrick Mahomes,KC,34.9,23.5,264.1,2.1,0.5,5.4,30.7,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,2026-08-03 11:29:35
361,8,Josh Allen,BUF,30.3,20.2,234.1,1.8,0.6,7.4,38.8,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,2026-08-03 11:29:35
362,8,Jalen Hurts,PHI,29.6,20.4,223.4,1.5,0.4,7.7,34.1,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,2026-08-03 11:29:35
363,8,Bo Nix,DEN,35.1,22.7,240.5,1.9,0.6,5.7,27.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,2026-08-03 11:29:35
364,8,Justin Herbert,LAC,34.5,23.5,263.4,1.7,0.6,4.9,23.5,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,2026-08-03 11:29:35
365,8,Daniel Jones,IND,30.7,21.5,237.2,1.6,0.5,4.7,22.4,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,2026-08-03 11:29:35
366,8,Drake Maye,NE,29.4,20.4,224.5,1.6,0.6,6.5,31.9,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2026-08-03 11:29:35
367,8,Baker Mayfield,TB,32.2,21.5,255.2,1.8,0.7,4.0,20.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2026-08-03 11:29:35
368,8,Jaxson Dart,NYG,31.9,19.5,201.8,1.2,0.8,8.1,38.6,0.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2026-08-03 11:29:35
369,8,Dak Prescott,DAL,35.9,24.2,252.8,1.9,0.6,2.3,8.7,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2026-08-03 11:29:35
