title,label,Price,officialDate,url,BetTimeStamp,week
Denver Broncos Points Range 1st Half,7 - 13,2.420,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.533832,2
Denver Broncos Points Range 1st Half,14 - 20,3.800,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.533832,2
Denver Broncos Points Range 1st Half,21 - 27,11.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.533832,2
Denver Broncos Points Range 1st Half,28 - 35,51.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.533832,2
Denver Broncos Points Range 1st Quarter,0 - 5,1.746,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.534100,2
Denver Broncos Points Range 1st Quarter,6 - 10,2.800,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.534100,2
Denver Broncos Points Range 1st Quarter,11 - 15,13.500,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.534100,2
Denver Broncos Points Range 1st Quarter,16 - 20,36.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.534100,2
Denver Broncos Points Range 1st Quarter,21+,56.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.534100,2
Indianapolis Colts Points Odd/Even,Odd,1.909,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.534329,2
Indianapolis Colts Points Odd/Even,Even,1.925,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.534329,2
Indianapolis Colts Points Odd/Even 1st Half,Odd,1.943,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.534570,2
Indianapolis Colts Points Odd/Even 1st Half,Even,1.892,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.534570,2
Indianapolis Colts Points Range,0 - 6,24.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.534872,2
Indianapolis Colts Points Range,7 - 13,6.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.534872,2
Indianapolis Colts Points Range,14 - 20,3.250,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.534872,2
Indianapolis Colts Points Range,21 - 27,3.400,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.534872,2
Indianapolis Colts Points Range,28 - 35,5.300,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.534872,2
Indianapolis Colts Points Range,36+,17.500,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.534872,2
Indianapolis Colts Points Range 1st Half,0 - 6,3.450,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.535184,2
Indianapolis Colts Points Range 1st Half,7 - 13,2.380,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.535184,2
Indianapolis Colts Points Range 1st Half,14 - 20,4.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.535184,2
Indianapolis Colts Points Range 1st Half,21 - 27,13.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.535184,2
Indianapolis Colts Points Range 1st Half,28 - 35,66.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.535184,2
Indianapolis Colts Points Range 1st Quarter,0 - 5,1.625,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.535488,2
Indianapolis Colts Points Range 1st Quarter,6 - 10,2.950,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.535488,2
Indianapolis Colts Points Range 1st Quarter,11 - 15,16.500,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.535488,2
Indianapolis Colts Points Range 1st Quarter,16 - 20,46.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.535488,2
Indianapolis Colts Points Range 1st Quarter,21+,91.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.535488,2
Total Points Odd/Even,Odd,1.757,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.535806,2
Total Points Odd/Even,Even,2.120,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.535806,2
Total Points Odd/Even 1st Half,Odd,1.877,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.536078,2
Total Points Odd/Even 1st Half,Even,1.961,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.536078,2
Total Points Range,0 - 20,22.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.536514,2
Total Points Range,21 - 30,9.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.536514,2
Total Points Range,31 - 40,3.350,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.536514,2
Total Points Range,41 - 50,3.400,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.536514,2
Total Points Range,51 - 60,5.100,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.536514,2
Total Points Range,61 - 70,13.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.536514,2
Total Points Range,71+,38.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.536514,2
Total Points Range 1st Half,0 - 10,5.500,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.536787,2
Total Points Range 1st Half,11 - 20,3.050,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.536787,2
Total Points Range 1st Half,21 - 30,2.800,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.536787,2
Total Points Range 1st Half,31 - 40,7.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.536787,2
Total Points Range 1st Half,41+,26.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.536787,2
Total Points Range 1st Quarter,0 - 6,2.850,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.537108,2
Total Points Range 1st Quarter,7 - 13,2.380,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.537108,2
Total Points Range 1st Quarter,14 - 20,5.500,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.537108,2
Total Points Range 1st Quarter,21+,11.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.537108,2
Winning Margin Range,Denver Broncos By 1 - 6,4.100,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.537527,2
Winning Margin Range,Denver Broncos By 7 - 13,6.500,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.537527,2
Winning Margin Range,Denver Broncos By 14 - 20,9.750,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.537527,2
Winning Margin Range,Denver Broncos By 21 - 27,23.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.537527,2
Winning Margin Range,Denver Broncos By 28+,36.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.537527,2
Winning Margin Range,Indianapolis Colts By 1 - 6,4.600,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.537527,2
Winning Margin Range,Indianapolis Colts By 7 - 13,7.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.537527,2
Winning Margin Range,Indianapolis Colts By 14 - 20,12.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.537527,2
Winning Margin Range,Indianapolis Colts By 21 - 27,37.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.537527,2
Winning Margin Range,Indianapolis Colts By 28+,86.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/denver-broncos-vs-indianapolis-colts/1614303674/#all,2025-09-10T11:04:56.537527,2
Money Line – Game,Philadelphia Eagles,1.877,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.064756,2
Money Line – Game,Kansas City Chiefs,2.010,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.064756,2
Handicap – Game,-3.5,2.480,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,+3.5,1.584,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,-3.0,2.300,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,+3.0,1.675,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,-2.5,2.110,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,+2.5,1.793,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,-2.0,2.060,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,+2.0,1.840,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,-1.5,2.010,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,+1.5,1.892,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,-1.0,1.943,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,+1.0,1.961,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,+1.0,1.833,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,-1.0,2.080,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,+1.5,1.787,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,-1.5,2.130,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,+2.0,1.740,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,-2.0,2.190,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,+2.5,1.699,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,-2.5,2.250,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,+3.0,1.595,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Handicap – Game,-3.0,2.460,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.065810,2
Total – Game,Over 44,1.613,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Under 44,2.410,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Over 44.5,1.653,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Under 44.5,2.320,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Over 45,1.704,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Under 45,2.230,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Over 45.5,1.751,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Under 45.5,2.160,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Over 46,1.813,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Under 46,2.080,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Over 46.5,1.884,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Under 46.5,2.010,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Over 47,1.943,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Under 47,1.925,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Over 47.5,2.020,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Under 47.5,1.862,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Over 48,2.080,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Under 48,1.806,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Over 48.5,2.160,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Under 48.5,1.751,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Over 49,2.240,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Total – Game,Under 49,1.704,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.066783,2
Team Total – Game,Over 21.5,1.657,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.067192,2
Team Total – Game,Under 21.5,2.290,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.067192,2
Team Total – Game,Over 23.5,1.970,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.067192,2
Team Total – Game,Under 23.5,1.884,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.067192,2
Handicap – Alternate Lines – Game,-7.5,3.580,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.067598,2
Handicap – Alternate Lines – Game,+7.5,1.323,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.067598,2
Total – Alternate Lines – Game,Over 39.5,1.354,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.067933,2
Total – Alternate Lines – Game,Under 39.5,3.380,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.067933,2
Handicap – Alternate Lines – Game,+3.5,1.540,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.068380,2
Handicap – Alternate Lines – Game,-3.5,2.610,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.068380,2
Total – Alternate Lines – Game,Over 53.5,3.130,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.068727,2
Total – Alternate Lines – Game,Under 53.5,1.400,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.068727,2
Money Line – 1st Half,Philadelphia Eagles,1.925,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069031,2
Money Line – 1st Half,Kansas City Chiefs,1.961,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069031,2
Handicap – 1st Half,-3.0,2.490,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069866,2
Handicap – 1st Half,+3.0,1.568,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069866,2
Handicap – 1st Half,-2.5,2.230,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069866,2
Handicap – 1st Half,+2.5,1.704,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069866,2
Handicap – 1st Half,-1.5,2.180,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069866,2
Handicap – 1st Half,+1.5,1.729,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069866,2
Handicap – 1st Half,-0.5,2.110,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069866,2
Handicap – 1st Half,+0.5,1.787,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069866,2
Handicap – 1st Half,+0.5,1.775,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069866,2
Handicap – 1st Half,-0.5,2.150,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069866,2
Handicap – 1st Half,+1.5,1.709,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069866,2
Handicap – 1st Half,-1.5,2.220,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069866,2
Handicap – 1st Half,+2.5,1.680,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069866,2
Handicap – 1st Half,-2.5,2.260,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069866,2
Handicap – 1st Half,+3.0,1.546,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069866,2
Handicap – 1st Half,-3.0,2.550,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069866,2
Handicap – 1st Half,+3.5,1.478,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069866,2
Handicap – 1st Half,-3.5,2.750,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.069866,2
Total – 1st Half,Over 20,1.526,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.070682,2
Total – 1st Half,Under 20,2.580,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.070682,2
Total – 1st Half,Over 20.5,1.625,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.070682,2
Total – 1st Half,Under 20.5,2.340,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.070682,2
Total – 1st Half,Over 21,1.684,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.070682,2
Total – 1st Half,Under 21,2.230,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.070682,2
Total – 1st Half,Over 21.5,1.775,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.070682,2
Total – 1st Half,Under 21.5,2.110,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.070682,2
